crop_path,digit,rotation_deg
data\bead_crops\from_video_dedup\C0025_frame003325_tag3_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame003650_tag1_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame003325_tag4_bead1.jpg,5,0
data\bead_crops\from_video_dedup\C0025_frame003425_tag1_bead2.jpg,7,0
data\bead_crops\from_video_dedup\C0025_frame003375_tag2_bead4.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame003350_tag2_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame003350_tag2_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame003350_tag3_bead1.jpg,5,0
data\bead_crops\from_video_dedup\C0025_frame003400_tag0_bead3.jpg,2,0
data\bead_crops\from_video_dedup\C0025_frame003400_tag3_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame003425_tag1_bead0.jpg,5,0
data\bead_crops\from_video_dedup\C0025_frame003925_tag0_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0025_frame003450_tag3_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame003450_tag3_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame003475_tag0_bead1.jpg,8,0
data\bead_crops\from_video_dedup\C0025_frame003475_tag3_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame003900_tag0_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame003500_tag2_bead2.jpg,7,0
data\bead_crops\from_video_dedup\C0025_frame003900_tag3_bead1.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame003500_tag3_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame003900_tag0_bead3.jpg,2,0
data\bead_crops\from_video_dedup\C0025_frame003550_tag3_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame003550_tag1_bead1.jpg,5,0
data\bead_crops\from_video_dedup\C0025_frame003725_tag2_bead3.jpg,7,0
data\bead_crops\from_video_dedup\C0025_frame003550_tag2_bead1.jpg,8,0
data\bead_crops\from_video_dedup\C0025_frame003925_tag3_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame003900_tag4_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame003875_tag0_bead1.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame003575_tag3_bead1.jpg,5,0
data\bead_crops\from_video_dedup\C0025_frame003575_tag3_bead4.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame003600_tag0_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame004150_tag2_bead0.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame003625_tag2_bead1.jpg,5,0
data\bead_crops\from_video_dedup\C0025_frame003900_tag3_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame003625_tag1_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame003650_tag1_bead1.jpg,5,0
data\bead_crops\from_video_dedup\C0025_frame003800_tag2_bead4.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame003725_tag3_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame003700_tag0_bead3.jpg,2,0
data\bead_crops\from_video_dedup\C0025_frame003675_tag1_bead0.jpg,5,0
data\bead_crops\from_video_dedup\C0025_frame003800_tag2_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame003700_tag3_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame004075_tag0_bead1.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame003725_tag2_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame003725_tag2_bead1.jpg,5,0
data\bead_crops\from_video_dedup\C0025_frame003725_tag2_bead2.jpg,7,0
data\bead_crops\from_video_dedup\C0025_frame003725_tag2_bead4.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame003725_tag3_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame003750_tag2_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame003800_tag2_bead1.jpg,5,0
data\bead_crops\from_video_dedup\C0025_frame003925_tag3_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame003775_tag3_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame003800_tag3_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame003825_tag2_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame003825_tag3_bead1.jpg,5,0
data\bead_crops\from_video_dedup\C0025_frame003850_tag1_bead2.jpg,7,0
data\bead_crops\from_video_dedup\C0025_frame003850_tag1_bead4.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame003900_tag2_bead1.jpg,8,0
data\bead_crops\from_video_dedup\C0025_frame003875_tag1_bead1.jpg,5,0
data\bead_crops\from_video_dedup\C0025_frame003875_tag1_bead4.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame004075_tag2_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame003900_tag1_bead0.jpg,5,0
data\bead_crops\from_video_dedup\C0025_frame003925_tag1_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame003900_tag1_bead4.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame004250_tag0_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame004025_tag1_bead0.jpg,5,0
data\bead_crops\from_video_dedup\C0025_frame003925_tag1_bead2.jpg,7,0
data\bead_crops\from_video_dedup\C0025_frame003975_tag2_bead1.jpg,8,0
data\bead_crops\from_video_dedup\C0025_frame003925_tag2_bead1.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame003975_tag3_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame003975_tag1_bead4.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame004200_tag1_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame003975_tag1_bead1.jpg,5,0
data\bead_crops\from_video_dedup\C0025_frame004075_tag3_bead3.jpg,7,0
data\bead_crops\from_video_dedup\C0025_frame003975_tag3_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame004125_tag2_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame004000_tag1_bead1.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame004150_tag2_bead3.jpg,2,0
data\bead_crops\from_video_dedup\C0025_frame004000_tag2_bead1.jpg,8,0
data\bead_crops\from_video_dedup\C0025_frame004100_tag2_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame004000_tag3_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame004075_tag3_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame004200_tag1_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame004150_tag1_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame004050_tag1_bead1.jpg,5,0
data\bead_crops\from_video_dedup\C0025_frame004050_tag1_bead4.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame004050_tag3_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame004075_tag3_bead1.jpg,5,0
data\bead_crops\from_video_dedup\C0025_frame004075_tag3_bead4.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame004175_tag2_bead1.jpg,5,0
data\bead_crops\from_video_dedup\C0025_frame004125_tag0_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame004125_tag1_bead1.jpg,8,0
data\bead_crops\from_video_dedup\C0025_frame004150_tag1_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame004150_tag1_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame004150_tag2_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame004425_tag0_bead3.jpg,7,0
data\bead_crops\from_video_dedup\C0025_frame004175_tag2_bead4.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame004350_tag1_bead1.jpg,8,0
data\bead_crops\from_video_dedup\C0025_frame004175_tag1_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame004175_tag2_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame004200_tag3_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0025_frame004200_tag1_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame004425_tag0_bead1.jpg,5,0
data\bead_crops\from_video_dedup\C0025_frame004425_tag0_bead4.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame004225_tag3_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame004225_tag3_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame004425_tag2_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame004600_tag0_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0025_frame004275_tag0_bead1.jpg,8,0
data\bead_crops\from_video_dedup\C0025_frame004325_tag0_bead1.jpg,5,0
data\bead_crops\from_video_dedup\C0025_frame004350_tag2_bead1.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame004275_tag3_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame004300_tag3_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame004300_tag3_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame004300_tag3_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame004375_tag2_bead0.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame004375_tag2_bead3.jpg,2,0
data\bead_crops\from_video_dedup\C0025_frame004400_tag0_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame004400_tag0_bead1.jpg,8,0
data\bead_crops\from_video_dedup\C0025_frame004325_tag2_bead2.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame004325_tag3_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame004725_tag2_bead2.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame004350_tag4_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame004375_tag1_bead1.jpg,8,0
data\bead_crops\from_video_dedup\C0025_frame004375_tag3_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame004375_tag4_bead2.jpg,0,0
data\bead_crops\from_video_dedup\C0025_frame004400_tag3_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame004400_tag3_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame004450_tag1_bead0.jpg,8,0
data\bead_crops\from_video_dedup\C0025_frame004600_tag3_bead2.jpg,0,0
data\bead_crops\from_video_dedup\C0025_frame004475_tag3_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame004625_tag1_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame004450_tag2_bead2.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame004500_tag2_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame004525_tag0_bead1.jpg,5,0
data\bead_crops\from_video_dedup\C0025_frame004750_tag1_bead3.jpg,7,0
data\bead_crops\from_video_dedup\C0025_frame004475_tag3_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame004600_tag2_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame004725_tag1_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0025_frame004525_tag2_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame004625_tag1_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame004600_tag3_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame004600_tag3_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame004550_tag0_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame004550_tag1_bead1.jpg,5,0
data\bead_crops\from_video_dedup\C0025_frame004775_tag0_bead4.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame004550_tag2_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame004550_tag2_bead1.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame004600_tag0_bead1.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame004550_tag2_bead3.jpg,2,0
data\bead_crops\from_video_dedup\C0025_frame004550_tag4_bead1.jpg,8,0
data\bead_crops\from_video_dedup\C0025_frame004600_tag2_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame004725_tag2_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame004575_tag2_bead1.jpg,8,0
data\bead_crops\from_video_dedup\C0025_frame004600_tag1_bead0.jpg,5,0
data\bead_crops\from_video_dedup\C0025_frame004600_tag2_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame004600_tag3_bead1.jpg,8,0
data\bead_crops\from_video_dedup\C0025_frame004625_tag3_bead2.jpg,0,0
data\bead_crops\from_video_dedup\C0025_frame004750_tag3_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame004800_tag4_bead3.jpg,0,0
data\bead_crops\from_video_dedup\C0025_frame004650_tag3_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame004650_tag3_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame004725_tag2_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame004675_tag3_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame004875_tag2_bead1.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame004700_tag2_bead1.jpg,8,0
data\bead_crops\from_video_dedup\C0025_frame004875_tag2_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame004725_tag2_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame004700_tag3_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame004725_tag0_bead1.jpg,8,0
data\bead_crops\from_video_dedup\C0025_frame004900_tag2_bead2.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame004725_tag2_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame004725_tag3_bead0.jpg,5,0
data\bead_crops\from_video_dedup\C0025_frame004725_tag4_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame004725_tag4_bead2.jpg,0,0
data\bead_crops\from_video_dedup\C0025_frame004725_tag4_bead3.jpg,0,0
data\bead_crops\from_video_dedup\C0025_frame004825_tag4_bead3.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame004750_tag0_bead1.jpg,8,0
data\bead_crops\from_video_dedup\C0025_frame004750_tag3_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame004775_tag0_bead1.jpg,5,0
data\bead_crops\from_video_dedup\C0025_frame004775_tag1_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame004775_tag1_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame004775_tag1_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame004775_tag3_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame004800_tag4_bead1.jpg,8,0
data\bead_crops\from_video_dedup\C0025_frame004775_tag4_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0025_frame004800_tag0_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame004800_tag0_bead1.jpg,5,0
data\bead_crops\from_video_dedup\C0025_frame004800_tag4_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame004850_tag0_bead1.jpg,8,0
data\bead_crops\from_video_dedup\C0025_frame004825_tag0_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame004825_tag1_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame004875_tag2_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame004875_tag1_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame004875_tag3_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame004900_tag0_bead1.jpg,5,0
data\bead_crops\from_video_dedup\C0025_frame004900_tag2_bead0.jpg,8,0
data\bead_crops\from_video_dedup\C0025_frame004900_tag4_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame004900_tag4_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame004575_tag2_bead1.jpg,5,0
data\bead_crops\from_video_dedup\C0023_frame000800_tag0_bead4.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame007750_tag3_bead0.jpg,0,0
data\bead_crops\from_video_dedup\C0025_frame002650_tag1_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame001550_tag3_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame002625_tag2_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame002675_tag1_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0025_frame002600_tag4_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame000925_tag2_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame001450_tag1_bead2.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame007600_tag2_bead0.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame001725_tag0_bead1.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame000575_tag1_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame007600_tag1_bead2.jpg,0,0
data\bead_crops\from_video_dedup\C0025_frame003075_tag1_bead2.jpg,7,0
data\bead_crops\from_video_dedup\C0025_frame002700_tag1_bead3.jpg,7,0
data\bead_crops\from_video_dedup\C0023_frame004300_tag3_bead3.jpg,8,0
data\bead_crops\from_video_dedup\C0023_frame007575_tag3_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame002600_tag4_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0025_frame003725_tag2_bead2.jpg,,
data\bead_crops\from_video_dedup\C0023_frame003400_tag3_bead3.jpg,,
data\bead_crops\from_video_dedup\C0025_frame000775_tag4_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0025_frame004200_tag3_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0025_frame002600_tag2_bead3.jpg,,
data\bead_crops\from_video_dedup\C0025_frame001225_tag0_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame005425_tag3_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame003150_tag2_bead1.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame004625_tag3_bead1.jpg,,
data\bead_crops\from_video_dedup\C0025_frame003700_tag0_bead0.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame001725_tag2_bead2.jpg,7,0
data\bead_crops\from_video_dedup\C0025_frame000775_tag2_bead1.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame006625_tag1_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame004150_tag0_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame000925_tag1_bead0.jpg,8,0
data\bead_crops\from_video_dedup\C0025_frame003425_tag1_bead2.jpg,7,0
data\bead_crops\from_video_dedup\C0025_frame003150_tag2_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame000875_tag0_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0025_frame000925_tag3_bead2.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame001100_tag1_bead3.jpg,7,0
data\bead_crops\from_video_dedup\C0023_frame007450_tag2_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame001575_tag2_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame006125_tag3_bead3.jpg,,
data\bead_crops\from_video_dedup\C0025_frame003050_tag1_bead0.jpg,7,0
data\bead_crops\from_video_dedup\C0023_frame005800_tag2_bead0.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame000625_tag1_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0021_frame004200_tag1_bead1.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame004975_tag4_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame002725_tag2_bead3.jpg,2,0
data\bead_crops\from_video_dedup\C0025_frame002675_tag0_bead1.jpg,7,0
data\bead_crops\from_video_dedup\C0021_frame004375_tag0_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame008150_tag1_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame002000_tag1_bead4.jpg,1,0
data\bead_crops\from_video_dedup\C0025_frame000925_tag3_bead3.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame000600_tag3_bead3.jpg,7,0
data\bead_crops\from_video_dedup\C0023_frame002925_tag4_bead1.jpg,8,0
data\bead_crops\from_video_dedup\C0023_frame001575_tag0_bead1.jpg,9,0
data\bead_crops\from_video_dedup\C0025_frame002200_tag3_bead3.jpg,,
data\bead_crops\from_video_dedup\C0023_frame007150_tag1_bead1.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame003500_tag2_bead2.jpg,8,0
data\bead_crops\from_video_dedup\C0025_frame001975_tag4_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame005700_tag1_bead3.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame007325_tag4_bead2.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame000725_tag0_bead4.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame007700_tag0_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame001575_tag2_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame004075_tag3_bead3.jpg,7,0
data\bead_crops\from_video_dedup\C0025_frame002975_tag4_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame002250_tag2_bead3.jpg,7,0
data\bead_crops\from_video_dedup\C0021_frame005000_tag0_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame000275_tag0_bead3.jpg,7,0
data\bead_crops\from_video_dedup\C0025_frame000025_tag1_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame005875_tag2_bead0.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame007700_tag1_bead2.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame001950_tag2_bead2.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame003925_tag1_bead2.jpg,7,0
data\bead_crops\from_video_dedup\C0025_frame000925_tag1_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame003625_tag3_bead1.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame008075_tag1_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame007550_tag0_bead2.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame000350_tag4_bead3.jpg,7,0
data\bead_crops\from_video_dedup\C0023_frame006250_tag4_bead0.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame001050_tag0_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame002775_tag5_bead2.jpg,5,0
data\bead_crops\from_video_dedup\C0025_frame000575_tag1_bead3.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame004725_tag1_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame000500_tag0_bead0.jpg,5,0
data\bead_crops\from_video_dedup\C0023_frame002925_tag0_bead2.jpg,,
data\bead_crops\from_video_dedup\C0021_frame004725_tag0_bead2.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame003150_tag2_bead1.jpg,5,0
data\bead_crops\from_video_dedup\C0025_frame001050_tag4_bead1.jpg,6,0
data\bead_crops\from_video_dedup\C0025_frame002900_tag2_bead2.jpg,8,0
data\bead_crops\from_video_dedup\C0023_frame003825_tag2_bead3.jpg,7,0
data\bead_crops\from_video_dedup\C0023_frame007450_tag3_bead0.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame004350_tag2_bead2.jpg,8,0
data\bead_crops\from_video_dedup\C0025_frame002775_tag5_bead0.jpg,7,0
data\bead_crops\from_video_dedup\C0023_frame005900_tag0_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame006150_tag3_bead3.jpg,8,0
data\bead_crops\from_video_dedup\C0023_frame004475_tag2_bead3.jpg,7,0
data\bead_crops\from_video_dedup\C0023_frame008000_tag0_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame008150_tag2_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame002650_tag4_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0025_frame002625_tag2_bead3.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame005525_tag3_bead0.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame001325_tag1_bead0.jpg,3,0
