crop_path,pred_text,score
data\bead_crops\from_video_dedup\C0025_frame002725_tag2_bead3.jpg,®,0.2204
data\bead_crops\from_video_dedup\C0025_frame002725_tag3_bead0.jpg,0,0.1443
data\bead_crops\from_video_dedup\C0025_frame002800_tag2_bead4.jpg,8,0.1296
data\bead_crops\from_video_dedup\C0025_frame002775_tag5_bead3.jpg,e,0.3477
data\bead_crops\from_video_dedup\C0025_frame002750_tag1_bead0.jpg,0,0.2084
data\bead_crops\from_video_dedup\C0025_frame002800_tag2_bead1.jpg,6,0.2333
data\bead_crops\from_video_dedup\C0025_frame002850_tag2_bead2.jpg,®,0.3892
data\bead_crops\from_video_dedup\C0025_frame002850_tag2_bead3.jpg,9,0.1719
data\bead_crops\from_video_dedup\C0025_frame002750_tag2_bead0.jpg,?,0.2638
data\bead_crops\from_video_dedup\C0025_frame002875_tag3_bead0.jpg,?,0.182
data\bead_crops\from_video_dedup\C0025_frame002775_tag0_bead0.jpg,0,0.1959
data\bead_crops\from_video_dedup\C0025_frame002800_tag1_bead1.jpg,®,0.2961
data\bead_crops\from_video_dedup\C0025_frame002900_tag4_bead0.jpg,®,0.18
data\bead_crops\from_video_dedup\C0025_frame002850_tag0_bead3.jpg,?,0.2408
data\bead_crops\from_video_dedup\C0025_frame002900_tag4_bead4.jpg,1O,0.4415
data\bead_crops\from_video_dedup\C0025_frame002800_tag2_bead0.jpg,8,0.153
data\bead_crops\from_video_dedup\C0025_frame002800_tag2_bead3.jpg,9,0.341
data\bead_crops\from_video_dedup\C0025_frame002875_tag1_bead2.jpg,,0.0
data\bead_crops\from_video_dedup\C0025_frame002825_tag0_bead3.jpg,9,0.225
data\bead_crops\from_video_dedup\C0025_frame002825_tag1_bead1.jpg,0,0.4669
data\bead_crops\from_video_dedup\C0025_frame002850_tag0_bead0.jpg,®,0.3148
data\bead_crops\from_video_dedup\C0025_frame002850_tag0_bead4.jpg,O,0.7716
data\bead_crops\from_video_dedup\C0025_frame002850_tag2_bead4.jpg,区,0.0752
data\bead_crops\from_video_dedup\C0025_frame002875_tag0_bead1.jpg,0,0.3948
data\bead_crops\from_video_dedup\C0025_frame002950_tag3_bead0.jpg,®,0.2681
data\bead_crops\from_video_dedup\C0025_frame002900_tag4_bead3.jpg,?,0.2206
data\bead_crops\from_video_dedup\C0025_frame002875_tag1_bead0.jpg,O,0.2827
data\bead_crops\from_video_dedup\C0025_frame002875_tag4_bead1.jpg,®,0.3873
data\bead_crops\from_video_dedup\C0025_frame002900_tag1_bead0.jpg,0,0.1985
data\bead_crops\from_video_dedup\C0025_frame002875_tag4_bead3.jpg,9,0.2302
data\bead_crops\from_video_dedup\C0025_frame003025_tag0_bead1.jpg,®,0.2709
data\bead_crops\from_video_dedup\C0025_frame002900_tag1_bead1.jpg,6,0.3395
data\bead_crops\from_video_dedup\C0025_frame002900_tag1_bead2.jpg,®,0.4431
data\bead_crops\from_video_dedup\C0025_frame002900_tag2_bead2.jpg,O,0.0517
data\bead_crops\from_video_dedup\C0025_frame002975_tag1_bead0.jpg,0,0.2868
data\bead_crops\from_video_dedup\C0025_frame002925_tag1_bead0.jpg,0,0.2226
data\bead_crops\from_video_dedup\C0025_frame002925_tag3_bead1.jpg,O,0.2855
data\bead_crops\from_video_dedup\C0025_frame002925_tag3_bead3.jpg,O,0.0625
data\bead_crops\from_video_dedup\C0025_frame002925_tag3_bead4.jpg,,0.0
data\bead_crops\from_video_dedup\C0025_frame002950_tag1_bead0.jpg,O,0.3141
data\bead_crops\from_video_dedup\C0025_frame002950_tag1_bead1.jpg,O,0.0905
data\bead_crops\from_video_dedup\C0025_frame002950_tag1_bead2.jpg,O,0.3699
data\bead_crops\from_video_dedup\C0025_frame002950_tag1_bead3.jpg,0,0.1497
data\bead_crops\from_video_dedup\C0025_frame003750_tag1_bead4.jpg,A,0.0282
data\bead_crops\from_video_dedup\C0025_frame002950_tag2_bead3.jpg,9,0.2041
data\bead_crops\from_video_dedup\C0025_frame002950_tag2_bead4.jpg,8,0.1489
data\bead_crops\from_video_dedup\C0025_frame002950_tag3_bead1.jpg,®,0.4014
data\bead_crops\from_video_dedup\C0025_frame002975_tag0_bead1.jpg,?,0.2223
data\bead_crops\from_video_dedup\C0025_frame002975_tag1_bead1.jpg,®,0.28
data\bead_crops\from_video_dedup\C0025_frame002975_tag1_bead3.jpg,e,0.3136
data\bead_crops\from_video_dedup\C0025_frame002975_tag1_bead4.jpg,O,0.2993
data\bead_crops\from_video_dedup\C0025_frame003000_tag3_bead3.jpg,?,0.1995
data\bead_crops\from_video_dedup\C0025_frame003000_tag3_bead4.jpg,O,0.546
data\bead_crops\from_video_dedup\C0025_frame003000_tag0_bead2.jpg,O,0.3032
data\bead_crops\from_video_dedup\C0025_frame002975_tag4_bead2.jpg,O,0.0806
data\bead_crops\from_video_dedup\C0025_frame002975_tag4_bead4.jpg,A,0.0322
data\bead_crops\from_video_dedup\C0025_frame003000_tag0_bead0.jpg,Q,0.3529
data\bead_crops\from_video_dedup\C0025_frame003000_tag0_bead1.jpg,8,0.0802
data\bead_crops\from_video_dedup\C0025_frame003125_tag2_bead3.jpg,0,0.2313
data\bead_crops\from_video_dedup\C0025_frame003000_tag1_bead1.jpg,0,0.1954
data\bead_crops\from_video_dedup\C0025_frame003000_tag1_bead3.jpg,9,0.2641
data\bead_crops\from_video_dedup\C0025_frame003000_tag2_bead2.jpg,®,0.1597
data\bead_crops\from_video_dedup\C0025_frame003000_tag3_bead0.jpg,?,0.3187
data\bead_crops\from_video_dedup\C0025_frame003000_tag3_bead2.jpg,の,0.3468
data\bead_crops\from_video_dedup\C0025_frame003025_tag1_bead0.jpg,0,0.155
data\bead_crops\from_video_dedup\C0025_frame003025_tag1_bead3.jpg,9,0.2332
data\bead_crops\from_video_dedup\C0025_frame003025_tag3_bead0.jpg,®,0.277
data\bead_crops\from_video_dedup\C0025_frame003025_tag3_bead3.jpg,?,0.2464
data\bead_crops\from_video_dedup\C0025_frame003050_tag1_bead0.jpg,0,0.2459
data\bead_crops\from_video_dedup\C0025_frame003050_tag2_bead0.jpg,?,0.1454
data\bead_crops\from_video_dedup\C0025_frame003050_tag2_bead2.jpg,®,0.3749
data\bead_crops\from_video_dedup\C0025_frame003050_tag2_bead3.jpg,9,0.2918
data\bead_crops\from_video_dedup\C0025_frame003125_tag1_bead0.jpg,®,0.2857
data\bead_crops\from_video_dedup\C0025_frame003075_tag1_bead0.jpg,®,0.3283
data\bead_crops\from_video_dedup\C0025_frame003075_tag1_bead1.jpg,G,0.2489
data\bead_crops\from_video_dedup\C0025_frame003075_tag1_bead2.jpg,0,0.3233
data\bead_crops\from_video_dedup\C0025_frame003075_tag1_bead3.jpg,0,0.3325
data\bead_crops\from_video_dedup\C0025_frame003075_tag1_bead4.jpg,,0.0
data\bead_crops\from_video_dedup\C0025_frame003075_tag2_bead3.jpg,9,0.2225
data\bead_crops\from_video_dedup\C0025_frame003175_tag0_bead2.jpg,の,0.2453
data\bead_crops\from_video_dedup\C0025_frame003100_tag1_bead1.jpg,0,0.1158
data\bead_crops\from_video_dedup\C0025_frame003125_tag2_bead1.jpg,O,0.3406
data\bead_crops\from_video_dedup\C0025_frame003900_tag0_bead4.jpg,O,0.5087
data\bead_crops\from_video_dedup\C0025_frame003175_tag0_bead0.jpg,?,0.3045
data\bead_crops\from_video_dedup\C0025_frame003175_tag0_bead3.jpg,?,0.2254
data\bead_crops\from_video_dedup\C0025_frame003125_tag2_bead2.jpg,0,0.1264
data\bead_crops\from_video_dedup\C0025_frame003125_tag3_bead0.jpg,0,0.5288
data\bead_crops\from_video_dedup\C0025_frame003125_tag3_bead1.jpg,6,0.9097
data\bead_crops\from_video_dedup\C0025_frame003125_tag3_bead2.jpg,0,0.2504
data\bead_crops\from_video_dedup\C0025_frame003125_tag3_bead3.jpg,6,0.4402
data\bead_crops\from_video_dedup\C0025_frame003125_tag3_bead4.jpg,0,0.7025
data\bead_crops\from_video_dedup\C0025_frame003175_tag1_bead1.jpg,0,0.0694
data\bead_crops\from_video_dedup\C0025_frame003150_tag2_bead0.jpg,6,0.3499
data\bead_crops\from_video_dedup\C0025_frame003150_tag2_bead1.jpg,6,0.1696
data\bead_crops\from_video_dedup\C0025_frame003150_tag2_bead2.jpg,0,0.6895
data\bead_crops\from_video_dedup\C0025_frame003150_tag2_bead3.jpg,?,0.141
data\bead_crops\from_video_dedup\C0025_frame003150_tag2_bead4.jpg,Q,0.2127
data\bead_crops\from_video_dedup\C0025_frame003150_tag3_bead3.jpg,9,0.2499
data\bead_crops\from_video_dedup\C0025_frame003275_tag4_bead4.jpg,8,0.3286
data\bead_crops\from_video_dedup\C0025_frame003200_tag0_bead2.jpg,O,0.2799
data\bead_crops\from_video_dedup\C0025_frame003200_tag0_bead1.jpg,®,0.2345
data\bead_crops\from_video_dedup\C0025_frame003175_tag2_bead2.jpg,0,0.1507
data\bead_crops\from_video_dedup\C0025_frame003175_tag2_bead3.jpg,人,0.7013
data\bead_crops\from_video_dedup\C0025_frame003175_tag2_bead4.jpg,X,0.2184
data\bead_crops\from_video_dedup\C0025_frame003200_tag0_bead0.jpg,0,0.1824
data\bead_crops\from_video_dedup\C0025_frame003200_tag0_bead3.jpg,人,0.8067
data\bead_crops\from_video_dedup\C0025_frame003200_tag0_bead4.jpg,Q,0.114
data\bead_crops\from_video_dedup\C0025_frame003700_tag0_bead0.jpg,?,0.3296
data\bead_crops\from_video_dedup\C0025_frame003200_tag2_bead1.jpg,0,0.0729
data\bead_crops\from_video_dedup\C0025_frame003275_tag4_bead3.jpg,9,0.3451
data\bead_crops\from_video_dedup\C0025_frame003500_tag2_bead0.jpg,O,0.3447
data\bead_crops\from_video_dedup\C0025_frame003275_tag2_bead1.jpg,0,0.1599
data\bead_crops\from_video_dedup\C0025_frame003275_tag2_bead0.jpg,0,0.1012
data\bead_crops\from_video_dedup\C0025_frame003275_tag2_bead2.jpg,O,0.1972
data\bead_crops\from_video_dedup\C0025_frame003250_tag2_bead3.jpg,人,0.1172
data\bead_crops\from_video_dedup\C0025_frame003225_tag4_bead0.jpg,?,0.2011
data\bead_crops\from_video_dedup\C0025_frame003225_tag4_bead1.jpg,®,0.2997
data\bead_crops\from_video_dedup\C0025_frame003225_tag4_bead2.jpg,9,0.3162
data\bead_crops\from_video_dedup\C0025_frame003350_tag2_bead1.jpg,6,0.311
data\bead_crops\from_video_dedup\C0025_frame003225_tag4_bead4.jpg,8,0.1437
data\bead_crops\from_video_dedup\C0025_frame003250_tag2_bead0.jpg,0,0.1697
data\bead_crops\from_video_dedup\C0025_frame003300_tag2_bead4.jpg,C,0.0844
data\bead_crops\from_video_dedup\C0025_frame003250_tag3_bead0.jpg,?,0.2986
data\bead_crops\from_video_dedup\C0025_frame003250_tag3_bead3.jpg,9,0.3937
data\bead_crops\from_video_dedup\C0025_frame003275_tag1_bead1.jpg,0,0.1021
data\bead_crops\from_video_dedup\C0025_frame003275_tag2_bead3.jpg,小,0.0708
data\bead_crops\from_video_dedup\C0025_frame003300_tag2_bead0.jpg,0,0.152
data\bead_crops\from_video_dedup\C0025_frame003300_tag2_bead3.jpg,小,0.1389
data\bead_crops\from_video_dedup\C0025_frame003400_tag3_bead0.jpg,?,0.096
data\bead_crops\from_video_dedup\C0025_frame003300_tag4_bead3.jpg,9,0.333
data\bead_crops\from_video_dedup\C0025_frame003325_tag3_bead0.jpg,?,0.1423
data\bead_crops\from_video_dedup\C0025_frame003650_tag1_bead0.jpg,0,0.1703
data\bead_crops\from_video_dedup\C0025_frame003325_tag4_bead1.jpg,0,0.1439
data\bead_crops\from_video_dedup\C0025_frame003575_tag3_bead2.jpg,2,0.0846
data\bead_crops\from_video_dedup\C0025_frame003425_tag1_bead2.jpg,6,0.2296
data\bead_crops\from_video_dedup\C0025_frame003375_tag2_bead4.jpg,C,0.1256
data\bead_crops\from_video_dedup\C0025_frame003350_tag2_bead0.jpg,0,0.1726
data\bead_crops\from_video_dedup\C0025_frame003350_tag2_bead3.jpg,9,0.2771
data\bead_crops\from_video_dedup\C0025_frame003350_tag3_bead1.jpg,0,0.1302
data\bead_crops\from_video_dedup\C0025_frame003375_tag2_bead2.jpg,2,0.0785
data\bead_crops\from_video_dedup\C0025_frame003400_tag0_bead3.jpg,®,0.216
data\bead_crops\from_video_dedup\C0025_frame003400_tag3_bead3.jpg,0,0.149
data\bead_crops\from_video_dedup\C0025_frame003425_tag1_bead0.jpg,O,0.2243
data\bead_crops\from_video_dedup\C0025_frame003425_tag1_bead3.jpg,人,0.0758
data\bead_crops\from_video_dedup\C0025_frame003925_tag0_bead4.jpg,O,0.4991
data\bead_crops\from_video_dedup\C0025_frame003450_tag2_bead3.jpg,人,0.0792
data\bead_crops\from_video_dedup\C0025_frame003450_tag3_bead1.jpg,0,0.0721
data\bead_crops\from_video_dedup\C0025_frame003450_tag3_bead3.jpg,9,0.159
data\bead_crops\from_video_dedup\C0025_frame003475_tag0_bead1.jpg,8,0.0815
data\bead_crops\from_video_dedup\C0025_frame003475_tag3_bead3.jpg,0,0.1697
data\bead_crops\from_video_dedup\C0025_frame003500_tag0_bead2.jpg,2,0.0545
data\bead_crops\from_video_dedup\C0025_frame003900_tag0_bead0.jpg,?,0.2753
data\bead_crops\from_video_dedup\C0025_frame003500_tag2_bead2.jpg,0,0.1742
data\bead_crops\from_video_dedup\C0025_frame003900_tag3_bead1.jpg,®,0.1664
data\bead_crops\from_video_dedup\C0025_frame003500_tag3_bead3.jpg,,0.0
data\bead_crops\from_video_dedup\C0025_frame003900_tag0_bead3.jpg,?,0.2604
data\bead_crops\from_video_dedup\C0025_frame003550_tag3_bead3.jpg,9,0.2708
data\bead_crops\from_video_dedup\C0025_frame003550_tag1_bead1.jpg,0,0.1163
data\bead_crops\from_video_dedup\C0025_frame003725_tag2_bead3.jpg,O,0.2298
data\bead_crops\from_video_dedup\C0025_frame003550_tag2_bead1.jpg,0,0.1188
data\bead_crops\from_video_dedup\C0025_frame003925_tag3_bead0.jpg,®,0.2692
data\bead_crops\from_video_dedup\C0025_frame003900_tag4_bead0.jpg,?,0.1517
data\bead_crops\from_video_dedup\C0025_frame003875_tag0_bead1.jpg,O,0.2047
data\bead_crops\from_video_dedup\C0025_frame003575_tag3_bead1.jpg,0,0.1253
data\bead_crops\from_video_dedup\C0025_frame003575_tag3_bead4.jpg,C,0.1329
data\bead_crops\from_video_dedup\C0025_frame003600_tag0_bead0.jpg,®,0.2562
data\bead_crops\from_video_dedup\C0025_frame004150_tag2_bead0.jpg,®,0.153
data\bead_crops\from_video_dedup\C0025_frame003625_tag2_bead1.jpg,0,0.1634
data\bead_crops\from_video_dedup\C0025_frame003625_tag2_bead3.jpg,2,0.076
data\bead_crops\from_video_dedup\C0025_frame003900_tag3_bead0.jpg,?,0.092
data\bead_crops\from_video_dedup\C0025_frame003625_tag1_bead3.jpg,9,0.1764
data\bead_crops\from_video_dedup\C0025_frame003650_tag1_bead1.jpg,0,0.1703
data\bead_crops\from_video_dedup\C0025_frame003650_tag1_bead2.jpg,大,0.1268
data\bead_crops\from_video_dedup\C0025_frame003800_tag2_bead4.jpg,Q,0.132
data\bead_crops\from_video_dedup\C0025_frame003725_tag3_bead3.jpg,9,0.164
data\bead_crops\from_video_dedup\C0025_frame003700_tag0_bead3.jpg,?,0.235
data\bead_crops\from_video_dedup\C0025_frame003675_tag1_bead0.jpg,0,0.1763
data\bead_crops\from_video_dedup\C0025_frame003800_tag2_bead0.jpg,0,0.186
data\bead_crops\from_video_dedup\C0025_frame003700_tag3_bead1.jpg,?,0.0979
data\bead_crops\from_video_dedup\C0025_frame003700_tag1_bead3.jpg,人,0.0716
data\bead_crops\from_video_dedup\C0025_frame004075_tag0_bead1.jpg,o,0.1765
data\bead_crops\from_video_dedup\C0025_frame003725_tag2_bead0.jpg,0,0.1736
data\bead_crops\from_video_dedup\C0025_frame003725_tag2_bead1.jpg,0,0.1591
data\bead_crops\from_video_dedup\C0025_frame003725_tag2_bead2.jpg,大,0.1001
data\bead_crops\from_video_dedup\C0025_frame003725_tag2_bead4.jpg,Q,0.1352
data\bead_crops\from_video_dedup\C0025_frame003725_tag3_bead0.jpg,O,0.1008
data\bead_crops\from_video_dedup\C0025_frame003750_tag2_bead3.jpg,9,0.1697
data\bead_crops\from_video_dedup\C0025_frame003800_tag2_bead1.jpg,0,0.1371
data\bead_crops\from_video_dedup\C0025_frame003925_tag3_bead1.jpg,O,0.1208
data\bead_crops\from_video_dedup\C0025_frame003775_tag3_bead3.jpg,0,0.1855
data\bead_crops\from_video_dedup\C0025_frame003800_tag3_bead0.jpg,?,0.1036
data\bead_crops\from_video_dedup\C0025_frame003825_tag2_bead3.jpg,9,0.2348
data\bead_crops\from_video_dedup\C0025_frame003825_tag3_bead1.jpg,0,0.2184
data\bead_crops\from_video_dedup\C0025_frame003825_tag3_bead2.jpg,小,0.1617
data\bead_crops\from_video_dedup\C0025_frame003850_tag1_bead2.jpg,6,0.2215
data\bead_crops\from_video_dedup\C0025_frame003850_tag1_bead3.jpg,C,0.0742
data\bead_crops\from_video_dedup\C0025_frame003850_tag1_bead4.jpg,Q,0.2063
data\bead_crops\from_video_dedup\C0025_frame003900_tag2_bead1.jpg,®,0.1058
data\bead_crops\from_video_dedup\C0025_frame003875_tag1_bead1.jpg,0,0.1757
data\bead_crops\from_video_dedup\C0025_frame003875_tag1_bead2.jpg,C,0.104
data\bead_crops\from_video_dedup\C0025_frame003875_tag1_bead4.jpg,Q,0.1463
data\bead_crops\from_video_dedup\C0025_frame004075_tag2_bead3.jpg,9,0.2734
data\bead_crops\from_video_dedup\C0025_frame003900_tag1_bead0.jpg,0,0.1414
data\bead_crops\from_video_dedup\C0025_frame003925_tag1_bead0.jpg,6,0.1757
data\bead_crops\from_video_dedup\C0025_frame003900_tag1_bead2.jpg,1,0.0992
data\bead_crops\from_video_dedup\C0025_frame003900_tag1_bead4.jpg,Q,0.0971
data\bead_crops\from_video_dedup\C0025_frame004250_tag0_bead4.jpg,®,0.0337
data\bead_crops\from_video_dedup\C0025_frame004025_tag1_bead0.jpg,0,0.1016
data\bead_crops\from_video_dedup\C0025_frame003925_tag1_bead2.jpg,6,0.1624
data\bead_crops\from_video_dedup\C0025_frame003925_tag1_bead3.jpg,1,0.0968
data\bead_crops\from_video_dedup\C0025_frame003975_tag2_bead1.jpg,0,0.1654
data\bead_crops\from_video_dedup\C0025_frame003925_tag2_bead1.jpg,Q,0.4557
data\bead_crops\from_video_dedup\C0025_frame003975_tag3_bead2.jpg,,0.0
data\bead_crops\from_video_dedup\C0025_frame004000_tag0_bead2.jpg,1,0.0971
data\bead_crops\from_video_dedup\C0025_frame003975_tag1_bead4.jpg,Q,0.128
data\bead_crops\from_video_dedup\C0025_frame004200_tag1_bead2.jpg,0,0.3878
data\bead_crops\from_video_dedup\C0025_frame003975_tag1_bead1.jpg,0,0.1339
data\bead_crops\from_video_dedup\C0025_frame004075_tag3_bead3.jpg,6,0.168
data\bead_crops\from_video_dedup\C0025_frame003975_tag1_bead3.jpg,1,0.209
data\bead_crops\from_video_dedup\C0025_frame003975_tag3_bead0.jpg,8,0.1511
data\bead_crops\from_video_dedup\C0025_frame004125_tag2_bead0.jpg,®,0.3433
data\bead_crops\from_video_dedup\C0025_frame004000_tag1_bead1.jpg,®,0.2701
data\bead_crops\from_video_dedup\C0025_frame004150_tag2_bead3.jpg,®,0.2813
data\bead_crops\from_video_dedup\C0025_frame004000_tag2_bead1.jpg,8,0.0853
data\bead_crops\from_video_dedup\C0025_frame004100_tag2_bead0.jpg,8,0.1182
data\bead_crops\from_video_dedup\C0025_frame004000_tag3_bead3.jpg,9,0.2889
data\bead_crops\from_video_dedup\C0025_frame004075_tag3_bead0.jpg,6,0.1828
data\bead_crops\from_video_dedup\C0025_frame004025_tag1_bead2.jpg,1,0.0959
data\bead_crops\from_video_dedup\C0025_frame004200_tag1_bead0.jpg,®,0.2143
data\bead_crops\from_video_dedup\C0025_frame004150_tag1_bead3.jpg,9,0.2634
data\bead_crops\from_video_dedup\C0025_frame004050_tag1_bead1.jpg,0,0.1287
data\bead_crops\from_video_dedup\C0025_frame004075_tag3_bead2.jpg,L,0.1468
data\bead_crops\from_video_dedup\C0025_frame004050_tag1_bead4.jpg,Q,0.226
data\bead_crops\from_video_dedup\C0025_frame004050_tag3_bead3.jpg,9,0.2428
data\bead_crops\from_video_dedup\C0025_frame004075_tag3_bead1.jpg,0,0.1387
data\bead_crops\from_video_dedup\C0025_frame004075_tag3_bead4.jpg,Q,0.1654
data\bead_crops\from_video_dedup\C0025_frame004175_tag2_bead1.jpg,0,0.1034
data\bead_crops\from_video_dedup\C0025_frame004150_tag4_bead2.jpg,L,0.2545
data\bead_crops\from_video_dedup\C0025_frame004125_tag0_bead3.jpg,9,0.2499
data\bead_crops\from_video_dedup\C0025_frame004125_tag1_bead1.jpg,8,0.1029
data\bead_crops\from_video_dedup\C0025_frame004125_tag4_bead2.jpg,L,0.2248
data\bead_crops\from_video_dedup\C0025_frame004150_tag1_bead0.jpg,®,0.1367
data\bead_crops\from_video_dedup\C0025_frame004150_tag1_bead4.jpg,8,0.3405
data\bead_crops\from_video_dedup\C0025_frame004150_tag2_bead1.jpg,?,0.2794
data\bead_crops\from_video_dedup\C0025_frame004425_tag0_bead3.jpg,6,0.2857
data\bead_crops\from_video_dedup\C0025_frame004175_tag2_bead4.jpg,Q,0.2303
data\bead_crops\from_video_dedup\C0025_frame004350_tag1_bead1.jpg,®,0.2424
data\bead_crops\from_video_dedup\C0025_frame004175_tag1_bead3.jpg,9,0.2597
data\bead_crops\from_video_dedup\C0025_frame004175_tag2_bead0.jpg,6,0.2067
data\bead_crops\from_video_dedup\C0025_frame004175_tag2_bead2.jpg,L,0.2451
data\bead_crops\from_video_dedup\C0025_frame004200_tag3_bead4.jpg,O,0.4104
data\bead_crops\from_video_dedup\C0025_frame004200_tag1_bead3.jpg,9,0.314
data\bead_crops\from_video_dedup\C0025_frame004425_tag0_bead1.jpg,0,0.1316
data\bead_crops\from_video_dedup\C0025_frame004225_tag1_bead2.jpg,L,0.1339
data\bead_crops\from_video_dedup\C0025_frame004425_tag0_bead4.jpg,Q,0.1674
data\bead_crops\from_video_dedup\C0025_frame004225_tag3_bead0.jpg,0,0.0811
data\bead_crops\from_video_dedup\C0025_frame004225_tag3_bead2.jpg,0,0.2603
data\bead_crops\from_video_dedup\C0025_frame004425_tag2_bead0.jpg,?,0.4361
data\bead_crops\from_video_dedup\C0025_frame004600_tag0_bead4.jpg,O,0.4927
data\bead_crops\from_video_dedup\C0025_frame004275_tag0_bead1.jpg,0,0.0798
data\bead_crops\from_video_dedup\C0025_frame004325_tag0_bead1.jpg,0,0.1274
data\bead_crops\from_video_dedup\C0025_frame004350_tag2_bead1.jpg,0,0.2664
data\bead_crops\from_video_dedup\C0025_frame004275_tag3_bead3.jpg,9,0.3195
data\bead_crops\from_video_dedup\C0025_frame004300_tag0_bead2.jpg,L,0.1088
data\bead_crops\from_video_dedup\C0025_frame004300_tag3_bead1.jpg,?,0.1876
data\bead_crops\from_video_dedup\C0025_frame004300_tag3_bead2.jpg,C,0.1157
data\bead_crops\from_video_dedup\C0025_frame004300_tag3_bead3.jpg,9,0.3331
data\bead_crops\from_video_dedup\C0025_frame004325_tag0_bead2.jpg,L,0.2033
data\bead_crops\from_video_dedup\C0025_frame004375_tag2_bead0.jpg,®,0.1036
data\bead_crops\from_video_dedup\C0025_frame004375_tag2_bead3.jpg,®,0.2598
data\bead_crops\from_video_dedup\C0025_frame004400_tag0_bead0.jpg,Q,0.6657
data\bead_crops\from_video_dedup\C0025_frame004400_tag0_bead1.jpg,®,0.1997
data\bead_crops\from_video_dedup\C0025_frame004325_tag2_bead2.jpg,0,0.2719
data\bead_crops\from_video_dedup\C0025_frame004325_tag3_bead3.jpg,9,0.3685
data\bead_crops\from_video_dedup\C0025_frame004350_tag0_bead2.jpg,L,0.1291
data\bead_crops\from_video_dedup\C0025_frame004725_tag2_bead2.jpg,O,0.1866
data\bead_crops\from_video_dedup\C0025_frame004350_tag4_bead3.jpg,9,0.2531
data\bead_crops\from_video_dedup\C0025_frame004375_tag1_bead1.jpg,®,0.1267
data\bead_crops\from_video_dedup\C0025_frame004375_tag3_bead3.jpg,9,0.3273
data\bead_crops\from_video_dedup\C0025_frame004375_tag4_bead2.jpg,O,0.3716
data\bead_crops\from_video_dedup\C0025_frame004400_tag1_bead2.jpg,L,0.1361
data\bead_crops\from_video_dedup\C0025_frame004400_tag3_bead0.jpg,?,0.1593
